@relation CardPriceDataset

@attribute ccs_average_price numeric
@attribute shift numeric
@attribute shift_3 numeric
@attribute shift_7 numeric
@attribute shift_21 numeric
@attribute shift_30 numeric
@attribute shift_90 numeric
@attribute shift_180 numeric
@attribute shift_365 numeric
@attribute ccsb_average_price numeric

@data
2.88,0,0,0,0,0,0,0,-0.23,2.89
2.88,0,0,0,0,0,0,0,-0.23,2.89
429.99,0.06,0,0,0.08,0.08,0.04,0.16,0,429.99
4.99,-0.23,0,-0.17,0.52,-0.18,-0.08,0.43,0.39,1.69
8.49,-0.36,0,-0.37,-0.46,-0.24,-0.2,-0.23,-0.48,8.49
55.05,0,0,0,0,1.91,-0.08,1.57,23.25,25.37
0.99,-0.82,0,-0.85,-0.8,0,0,-0.83,-0.68,1.14
0.25,0,0,-0.86,0,-0.9,-0.91,-0.89,-0.94,0.25
0.25,-0.82,-0.82,-0.82,0,0,-0.84,0,-0.93,0.25
1.09,-0.52,0,0,-0.53,-0.48,-0.55,-0.48,-0.42,0.99
1.95,0,-0.22,0,-0.18,0.6,0.32,-0.29,0.01,0.79
0.59,-0.72,0,-0.7,-0.7,0,0,-0.93,-0.91,0.59
2.03,-0.01,0.87,0.87,0.87,0.87,-0.2,-0.32,0.1,0.64
1.99,0,0,0,0,-0.33,0,0.43,-0.45,1.69
0.62,0,0,-0.45,-0.03,0.02,0.05,-0.52,-0.49,0.43
0.43,-0.22,-0.22,-0.2,-0.74,-0.17,-0.73,-0.17,-0.77,0.36
0.99,0,0,0,-0.4,0,0,-0.39,-0.84,0.99
0.74,0,0,0,-0.87,-0.88,-0.89,0.25,0.07,0.59
4.19,0,-0.1,0,-0.15,-0.13,0.14,-0.07,-0.59,4.56
3.96,3,0.83,3,0.55,2.07,2.07,0,0,0.99
3.96,3,0.83,3,0.55,2.07,2.07,0,0,0.99
4.99,0,0,-0.55,-0.56,0,-0.34,0,0.11,7.73
3.49,0,0,0,0,0,-0.55,0,-0.13,7.78
35.5,-0.07,-0.68,-0.07,-0.07,-0.72,-0.62,-0.67,-0.99,62.94
0.33,0,-0.73,0,-0.72,0,0,-0.88,-0.76,0.33
0.33,0,-0.71,0,-0.71,0,0,-0.67,-0.74,0.33
0.33,0,-0.71,0,-0.75,0,0,-0.73,-0.72,0.33
0.3,0,-0.79,0,-0.67,0,0,-0.78,-0.79,0.3
0.99,0,0,-0.73,-0.66,0,-0.71,0.43,-0.09,0.99
12.17,0,1.34,-0.15,1.34,-0.24,1.44,0.05,-0.62,5.69
12.7,-0.09,0.75,-0.1,0.75,-0.09,1.29,-0.34,-0.56,7.24
0.25,0,-0.8,0,-0.78,0,0,-0.74,-0.77,0.25
2.07,-0.13,0,-0.17,-0.16,-0.12,0,0.39,0.23,0.37
1.48,2.52,2.52,2.02,2.02,0.07,-0.05,2.08,0.11,1.44
0.49,-0.17,-0.17,-0.17,-0.83,-0.38,-0.62,-0.4,-0.73,2.89
0.99,0,-0.67,-0.66,0,0,-0.74,-0.67,-0.52,2.89
0.92,0,-0.68,-0.71,-0.16,-0.29,-0.71,-0.7,0.02,2.84
1.03,0,2.32,-0.01,-0.02,2.32,2.32,0.07,-0.21,1.06
1.69,0,-0.55,-0.26,-0.33,-0.58,-0.43,-0.68,-0.23,1.69
0.36,-0.12,-0.12,-0.8,-0.03,-0.27,-0.81,-0.78,-0.79,1.73
5.91,2.97,2.13,0.05,0.05,2.97,2.97,2.97,2.97,4.24
0.35,0,0,0,0,0,0,0,-0.72,0.35
0.25,0,0,-0.76,-0.8,-0.86,0,-0.75,-0.86,0.25
0.31,0,0,-0.74,-0.7,-0.84,-0.68,-0.84,-0.74,0.31
3.98,-0.18,-0.49,0,-0.42,0,-0.37,-0.53,-0.63,6.59
0.52,0,0,0,-0.7,0,-0.73,-0.73,-0.69,0.52
4.39,0,-0.26,-0.2,-0.05,-0.05,-0.4,-0.2,0.55,4.19
0.29,0,-0.75,-0.75,0,0,0,0,0,0.29
0.99,-0.61,0,0,-0.17,0,0,0,0,0.99
0.99,-0.61,0,0,-0.17,0,0,0,0,0.99
1.61,3.6,-0.04,-0.36,-0.31,-0.32,3.6,-0.32,0.29,0.35
0.59,0,0,0,-0.34,0,0.09,-0.71,-0.55,1.32
0.69,0,0,0,-0.63,0,-0.7,-0.69,-0.43,1.52
1.95,1.17,0.02,1.1,1.1,0.04,0.12,1.95,0.31,1.76
4.3,0.23,-0.01,0.23,0.11,-0.08,0.02,0.3,1.36,3.47
1.53,2.92,-0.1,2.92,2.92,2.92,0,0,0,1.68
1.35,-0.01,4.4,4.4,0.02,4.4,0.17,0.59,0.23,0.25
10.2,0.02,0,0,0.02,0.02,0.02,0.02,-0.22,9.99
16.23,0.62,0,-0.01,0.81,0.83,0.27,1.53,11.3,9.99
16.23,0.62,0,-0.01,0.81,0.83,0.27,1.53,11.3,9.99
0.33,0,0,0,0,0,0,-0.13,-0.13,0.33
5.98,0,0,0,0,0,0,-0.39,3.46,5.98
5.98,0,0,0,0,0,0,-0.39,3.46,5.98
28.29,0,-0.23,-0.07,-0.06,-0.24,-0.16,0.08,5.16,28.29
28.29,0,-0.23,-0.07,-0.06,-0.24,-0.16,0.08,5.16,28.29
28.29,0,-0.23,-0.07,-0.06,-0.24,-0.16,0.08,5.16,28.29
1.99,0,0,0,0,-0.76,-0.88,-0.76,-0.13,1.99
0.35,0,0,0,0,0,-0.29,-0.17,-0.17,0.49
1.44,3.65,-0.03,3.65,3.65,-0.16,0.17,2.69,0.09,0.31
0.35,0,-0.81,0,0,-0.73,0.17,-0.33,-0.69,0.49
13.99,0,0.16,0,0,0,1,0.39,0.66,11.28
0.39,0,-0.78,-0.83,0.11,0.11,-0.79,-0.81,-0.83,2.23
2.79,0,-0.64,-0.63,-0.1,-0.8,-0.71,-0.82,-0.68,2.79
0.49,0,0,0,0,0,0,0,0,0.49
3.45,0,-0.02,-0.07,-0.08,-0.54,-0.62,-0.68,-0.86,3.94
9.92,0,-0.01,-0.1,-0.12,-0.12,0.66,-0.88,0.53,9.53
6.1,0,0,-0.05,-0.11,-0.15,-0.03,-0.81,0.22,6.34
4.99,0,0,-0.56,-0.61,-0.61,-0.49,-0.57,-0.23,12.05
1.69,2.45,-0.02,0.08,0.02,0.02,-0.02,3.33,0.31,0.49
0.37,0,-0.71,-0.71,-0.73,-0.72,-0.72,-0.71,-0.72,0.33
0.33,-0.58,0,0,-0.58,0,-0.94,0,-0.75,0.49
4.14,0,0,0.07,-0.19,-0.1,0.34,3.17,4.43,3.09
1.48,0,-0.59,0.05,2.02,2.02,2.52,1.43,0.03,0.39
0.73,0.07,-0.58,0.07,0.07,0.07,0.3,-0.69,-0.7,0.78
0.54,0,0,-0.59,0,-0.67,-0.74,-0.22,-0.77,0.54
1.46,3.42,3.42,3.42,3.42,0.1,3.42,2.56,0.16,0.33
1.45,3.39,3.39,3.39,-0.09,3.39,3.39,3.39,3.39,0.33
1.54,3.05,3.05,3.05,-0.08,3.28,3.28,3.28,2.42,0.38
5.45,0.74,0.74,0.74,0.74,0.82,0.82,0.56,3.5,5.41
5.45,0.74,0.74,0.74,0.74,0.82,0.82,0.56,3.5,5.41
0.49,0,-0.69,0.17,0.22,-0.68,-0.66,0.22,0.2,1.56
1.67,5.68,5.68,0.11,5.68,-0.08,5.68,5.68,5.68,1.81
0.69,-0.7,0,0.33,-0.68,0.17,0.28,0.11,-0.6,0.48
0.69,-0.7,0,0.33,-0.68,0.17,0.28,0.11,-0.6,0.48
0.74,0,0,0,0,-0.6,0.8,-0.5,0.04,0.74
0.3,0,0,0,0,-0.81,0,-0.79,-0.93,1.84
0.99,0,-0.79,0,0,0,0,0,0,0.99
34.59,0,0,0,0,0,0.11,0.13,-0.35,34.71
26.24,0,0,0,0,0,0,0,0,26.24
0.54,0,0,0,-0.84,-0.81,0,-0.65,-0.66,0.54
0.49,0,0,0,-0.95,-0.94,-0.94,-0.89,0.26,1.02
0.59,0,0,0,0,0,0,0.2,-0.21,0.59
1.69,0,0,0,0.23,0.23,-0.19,-0.38,-0.26,1.69
0.74,0,0,0,0,0,0,0.16,0.76,0.74
0.35,0,0,0,0,0,-0.79,-0.79,0,0.35
0.25,0,0,0,0,0,0,0,-0.82,0.25
0.4,0,-0.73,0,-0.72,0,0,-0.05,0.08,0.4
3.25,0.16,0.16,0,-0.07,-0.09,0.16,0.16,0.05,2.79
3.48,1.7,1.7,0,0.03,-0.02,1.7,1.7,0.81,1.29
2.76,3.68,3.68,-0.12,-0.14,-0.11,-0.21,-0.04,0.01,0.59
1.79,2.03,2.03,2.03,2.03,2.03,0.19,2.65,0,1.85
0.25,0,0,0,0,0,0,0,0,0.25
1.28,2.28,2.28,-0.02,0,0,0,0,0,1.58
0.84,0,-0.63,-0.03,-0.67,-0.8,-0.12,-0.35,0,0.42
6.22,0.05,0.06,1.15,-0.08,1.15,-0.17,-0.34,-0.38,2.89
1.29,-0.82,-0.82,-0.82,0,0,0,-0.83,-0.34,1.29
0.35,-0.79,-0.79,-0.79,0,-0.05,-0.77,-0.13,-0.13,0.35
0.42,0,0,-0.79,0,-0.81,0.17,-0.26,-0.69,0.42
0.34,0,0,-0.83,-0.23,-0.84,-0.19,-0.15,-0.77,0.34
0.49,0,0,0,0,0,0,-0.09,-0.09,0.49
0.49,-0.7,0,0,0,-0.65,-0.63,-0.74,-0.71,0.52
1.28,4.12,4.12,4.12,4.12,-0.5,2.05,-0.34,-0.36,0.25
0.48,0,0,0,-0.65,-0.64,-0.69,-0.64,-0.68,0.48
1.38,3.93,3.93,3.93,3.93,3.93,-0.09,0.06,2.54,1.35
1782.38,0,0,0,-0.02,-0.02,-0.1,-0.45,359.81,2.84
1782.38,0,0,0,-0.02,-0.02,-0.1,-0.45,359.81,2.84
1.34,-0.01,3.79,-0.09,3.79,-0.08,-0.1,0.02,0.06,0.29
1.37,0,1.8,1.8,0.12,0.05,1.8,1.98,-0.02,0.49
0.49,0,0,0,0,0,-0.17,-0.09,-0.7,0.42
1.75,2.57,2.57,2.57,2.57,2.57,3.27,3.17,0.33,1.62
1.86,2.44,2.44,2.44,2.44,2.96,2.65,2.38,0.48,0.54
2.2,5.67,5.67,5.67,5.67,5.67,5.67,5.67,4.79,0.33
6.78,26.12,26.12,26.12,26.12,26.12,26.12,26.12,17.32,0.25
1.89,0,0,-0.42,0,-0.6,0.06,0.06,-0.77,3.16
7.99,0,0,-0.54,-0.07,-0.63,-0.24,-0.41,-0.68,18.2
0.49,0,0,-0.7,0,-0.7,0,-0.73,-0.08,1.54
0.49,0,0,-0.72,0,0,-0.79,-0.79,-0.26,0.49
11.38,0,-0.01,-0.06,0.11,-0.2,2.26,5.32,-0.56,11.14
2.41,0.18,8.64,8.64,8.64,8.64,-0.2,3.08,8.64,2.43
4.43,-0.02,-0.01,0.04,0.01,-0.02,0.24,0.12,-0.03,4.29
1.01,0,0.19,0.04,0.12,-0.64,0.35,-0.02,-0.73,1.18
5.72,0.01,-0.3,-0.3,-0.32,-0.33,0.04,0.87,0,7.77
1.65,0,0.04,0.04,-0.04,-0.05,0.04,0.11,-0.62,1.62
1.23,0,0.46,0.46,-0.05,-0.3,-0.38,0.46,0.45,1.46
3.99,0,0,0,0,0,0,0,0,3.12
5.49,0,0,0.13,0.31,0.31,0.57,0.84,0.97,5.08
0.33,-0.81,-0.81,-0.81,0,-0.81,-0.86,-0.86,-0.85,1.74
0.29,-0.8,-0.8,0,-0.8,-0.8,-0.73,-0.28,-0.28,0.29
1.09,0.03,-0.07,0.03,3.36,3.36,-0.03,1.32,-0.12,1.4
4.76,1.17,1.17,1.17,-0.43,-0.5,1.99,2.19,-0.56,2.19
4.76,1.17,1.17,1.17,-0.43,-0.5,1.99,2.19,-0.56,2.19
10.56,2.03,-0.06,2.03,-0.14,2.03,2.03,2.03,1.97,3.49
2.49,-0.24,0,-0.24,0,0,0,0,-0.17,2.49
0.79,-0.65,0,-0.65,0,0,0,-0.61,0.14,0.79
0.64,-0.62,0,-0.63,0,0,-0.07,-0.64,-0.65,0.64
0.69,0,0,-0.58,0,-0.54,-0.56,0,0,0.69
0.69,0,0,-0.58,0,-0.54,-0.56,0,0,0.69
0.69,0,0,-0.58,0,-0.54,-0.56,0,0,0.69
0.69,0,0,-0.58,0,-0.54,-0.56,0,0,0.69
0.69,0,0,-0.58,0,-0.54,-0.56,0,0,0.69
0.69,0,0,-0.58,0,-0.54,-0.56,0,0,0.69
0.69,0,0,-0.58,0,-0.54,-0.56,0,0,0.69
15.49,0,0.19,0,0.27,1.02,1,0.12,1.01,4.74
0.59,0,0,-0.72,0,0,0,-0.82,-0.75,0.59
0.35,-0.75,0,-0.74,0,0,-0.77,-0.74,-0.7,0.35
0.54,0,0,0,-0.04,-0.04,0.54,0.54,-0.77,2.56
1.99,0,-0.55,-0.56,-0.63,-0.63,0,-0.56,-0.6,6.4
1.29,4.16,-0.01,4.16,4.16,4.16,0,0,0,1.26
0.31,-0.76,0,0,-0.88,0,-0.11,-0.87,-0.76,1.36
0.49,0,0,0,0,0.07,0.14,0.11,-0.59,0.49
0.49,0,0,0,0,0.4,0.4,0.14,0.14,0.49
0.25,-0.84,-0.85,0,-0.83,0,0,-0.78,-0.77,1.5
0.69,-0.65,-0.64,0,-0.63,0,0.21,-0.7,-0.69,0.69
3.15,0.36,1.11,0.43,0.43,1.11,1.11,0.05,-0.34,2.71
1.24,3.43,3.43,0.03,0.02,3.43,-0.03,-0.41,-0.28,0.29
1.86,2.26,2.32,-0.04,-0.02,2.32,2.51,2.51,-0.35,1.87
2.33,1.95,2.11,-0.07,-0.06,2.11,-0.1,1.71,2.07,0.68
0.35,-0.17,-0.8,-0.82,0,-0.8,-0.76,-0.74,-0.77,1.85
0.82,-0.55,0,0,-0.51,-0.04,-0.04,-0.05,-0.56,1.91
3.64,0.91,0.91,0.91,-0.04,0.91,0.91,-0.2,-0.36,1.79
0.59,0,0,0,-0.92,0,0,-0.93,-0.75,0.59
0.95,-0.09,-0.09,0.13,-0.51,-0.52,0.17,0.4,-0.92,2.18
8.38,2.24,2.24,2.25,2.24,-0.02,1.9,1.8,2.06,2.58
0.35,0,0,-0.69,-0.29,-0.29,0,0,0,0.35
0.42,-0.14,-0.72,-0.72,-0.14,-0.14,-0.73,-0.7,-0.19,1.57
0.88,0,-0.61,-0.61,0,-0.61,0.28,0.28,-0.65,2.24
0.42,0,0,0,0,0,0.2,0.24,-0.79,0.42
0.44,0,0,0,-0.1,-0.1,-0.1,-0.19,-0.77,0.42
66.54,0,0,0.06,0,0,0,0.03,-0.33,66.54
4.22,0.24,-0.06,0.24,-0.04,0.28,0.41,0.32,-0.8,4.2
4.22,0.24,-0.06,0.24,-0.04,0.28,0.41,0.32,-0.8,4.2
0.49,0,0,0,0,0,0,-0.22,-0.73,1.34
0.31,0,0,0,0,-0.83,-0.21,-0.83,-0.76,0.31
0.54,0,-0.74,-0.74,-0.08,-0.7,-0.08,-0.04,-0.65,0.59
0.29,0,0,0,-0.88,-0.24,-0.24,-0.82,-0.53,1.91
30.13,0,0,0.44,0.31,-0.05,0.44,0.59,0.86,22.95
1.08,3.32,3.32,0,0.03,3.32,3.32,2,-0.18,1.26
0.55,0,-0.79,-0.79,-0.8,-0.14,-0.17,-0.76,-0.69,1.8
0.49,0,0,0.32,0.17,0.17,0.53,0,-0.7,0.49
0.25,0,0,-0.86,-0.86,-0.77,-0.78,-0.32,-0.86,0.25
0.3,0,-0.74,0,-0.83,-0.83,0,-0.94,-0.76,0.3
0.39,0,-0.82,0.22,-0.74,-0.75,-0.07,-0.89,-0.63,0.39
0.49,0,0,0,0,0,0,-0.02,-0.64,0.49
6.46,0,0,0.03,0.03,0.26,-0.4,0.35,0.48,6.46
0.35,0,0,0,-0.82,-0.82,-0.31,-0.93,-0.31,0.35
0.32,0,0,-0.81,-0.86,-0.86,-0.35,-0.83,-0.8,0.32
1.69,4.45,4.45,4.28,-0.01,3.57,0.02,3.22,3.22,0.31
1.18,2.58,2.58,2.58,-0.15,2.58,-0.19,-0.15,-0.13,0.33
19.43,2.02,0,0,0.52,2.3,2.41,1.99,0.45,14.07
1.16,0,2.29,2.29,2.29,0.02,2.29,-0.03,-0.09,1.11
1.65,2.06,0,-0.01,-0.04,2.06,2.93,2.06,0.74,1.64
0.74,-0.75,0,0,0,-0.81,0.25,0.37,-0.53,0.74
0.25,-0.84,-0.84,-0.84,0,0.14,0,0,-0.84,2.01
0.25,-0.84,-0.84,-0.84,0,0.14,0,0,-0.84,2.01
0.47,-0.64,0,0,0,-0.72,0,-0.02,-0.73,0.5
0.64,-0.67,-0.67,-0.67,0.14,0.14,-0.19,-0.07,-0.59,0.64
0.49,0,-0.74,0,0,-0.91,0,0,-0.87,5.74
0.49,0,-0.72,0,0,0,0,0.17,-0.73,1.63
0.74,0,0,-0.05,0.03,-0.61,-0.06,-0.57,-0.56,0.74
1.9,0.01,0.01,-0.05,-0.39,-0.69,-0.3,-0.32,-0.19,2.17
0.25,0,0,0,-0.82,0,-0.78,0,0,0.25
0.44,0,-0.76,0,0.1,-0.71,-0.69,-0.3,-0.77,1.68
0.99,0,0,-0.05,-0.05,0.11,0,-0.23,-0.47,0.99
1.78,2.63,-0.01,2.63,0.02,2.63,2.63,2.63,-0.18,1.76
1.71,1.9,-0.02,-0.07,-0.01,1.9,0.04,2.49,-0.26,1.74
2.19,3.47,-0.01,0,-0.02,4.62,3.47,3.47,-0.11,2.49
4.49,0.13,0.13,0,0,0.22,0.15,1.38,0.67,4.49
0.35,-0.74,-0.1,0.09,-0.72,-0.17,-0.17,-0.8,-0.72,1.34
0.35,-0.66,0,0,0,0,-0.61,-0.91,-0.7,0.35
13.29,0.36,0.3,-0.08,0.1,0.36,0.02,0.06,0.75,9.79
1.49,0,0,-0.54,0,0,0,0,0,58.04
1.49,0,0,-0.54,0,0,0,0,0,58.04
0.39,0,-0.84,-0.86,0,0,0,0,-0.44,0.39
0.39,0,-0.84,-0.86,0,0,0,0,-0.44,0.39
0.59,0,0,0,0,0,0.2,-0.9,0.05,0.59
9.45,0,3.63,3.41,2.87,2.87,2.43,0.59,0.53,2.04
0.51,0,0,0,0,0,0,-0.7,-0.69,1.68
0.95,0,0,0.7,-0.52,0.7,-0.75,0.58,-0.43,0.54
0.47,0,0,-0.08,-0.08,-0.24,-0.29,-0.32,-0.72,0.59
0.44,0,0,-0.71,0,-0.7,-0.2,-0.02,-0.7,1.56
0.35,0,-0.71,0,0,-0.71,-0.17,-0.75,-0.72,0.35
0.99,-0.73,0,-0.73,0.05,-0.73,0.11,0.05,-0.51,0.89
0.49,0,0,0,-0.65,0.75,-0.66,0.48,-0.73,0.35
1.29,0,3.61,3.61,3.61,-0.04,2.31,0.08,-0.32,0.29
6.95,0,0.02,1.29,1.18,-0.08,0.5,1.46,0.95,3.04
0.44,0,0,0,0,0,-0.29,-0.15,-0.65,0.44
0.42,0,0,0,0,0,0,0.2,-0.74,0.42
8.07,31.28,31.28,31.28,31.28,31.28,-0.03,-0.05,5.16,0.25
8.07,31.28,31.28,0,-0.04,31.28,31.28,16.17,5.21,0.25
0.25,0,0,0,-0.87,0,-0.49,-0.88,-0.79,0.25
4.58,0,1.31,1.32,-0.03,1.57,1.42,0.01,0.3,1.88
0.53,0,0.77,0.77,0.77,-0.66,-0.67,0,-0.66,1.32
34.37,0.89,0.89,0.89,0.89,0.71,0.89,0.99,0.48,39.07
9.38,0.88,0.88,0.88,-0.13,1.77,0,0,0,33.04
9.38,0.88,0.88,0.88,-0.13,1.77,0,0,0,33.04
9.38,0.88,0.88,0.88,-0.13,1.77,0,0,0,33.04
1.42,0,-0.02,-0.91,-0.91,-0.91,0,0,0,15.14
1.42,0,-0.02,-0.91,-0.91,-0.91,0,0,0,15.14
1.35,0,2.86,2.86,-0.08,-0.03,0,0,0,1.44
0.25,0,0,0,-0.81,-0.81,0,0,0,1.28
1.19,2.97,2.97,2.97,2.97,2.97,2.97,-0.48,-0.08,0.3
0.59,0,0,0,0,0,0,0.31,-0.56,0.59
0.59,0,0,0,0,0,0,0.31,-0.56,0.59
0.33,0,0,0,0,0,-0.83,-0.17,-0.74,0.33
2.16,1.73,1.73,1.84,1.84,2.13,0.05,2.66,2.6,0.79
1.28,4.12,-0.03,4.12,0.02,-0.04,0.05,0.28,0.15,0.25
1.33,1.61,0,1.61,0.06,1.61,0.05,1.38,-0.2,0.49
0.49,0.58,-0.67,0.32,0.32,-0.62,0.32,-0.71,-0.7,1.89
2.15,2.12,2.12,2.12,-0.32,2.12,1.15,-0.19,0.27,7.97
0.69,-0.82,-0.82,0,0,0,0.17,0.41,-0.67,3.79
0.74,0,-0.71,-0.08,-0.21,-0.71,-0.66,0.23,-0.55,2.57
9.99,0,-0.22,0,0.3,-0.07,0.07,1.5,0.88,8.47
31.73,0,-0.01,-0.2,-0.16,-0.22,-0.13,0.19,0.22,37.42
31.73,0,-0.01,-0.2,-0.16,-0.22,-0.13,0.19,0.22,37.42
1.3,3.06,3.06,0.02,3.06,3.06,3.06,-0.45,0,1.39
0.79,0,0,0,0,0,0.34,-0.74,-0.76,3.14
0.79,0,0,0,0,0,0.34,-0.74,-0.76,3.14
2.19,-0.44,0.39,0.39,0.39,0,-0.45,-0.12,-0.48,2.19
4.99,-0.7,0,0,0,0,0,0,0,4.99
1.51,2.08,2.08,2.08,2.08,2.08,-0.74,-0.73,0.08,0.49
1.19,0,0,-0.44,0,0,0,-0.46,-0.54,1.19
0.46,-0.71,-0.71,0,-0.7,-0.1,-0.69,-0.67,-0.69,0.51
1.44,-0.57,0,0,-0.14,-0.69,-0.63,-0.68,-0.64,3.16
1.44,-0.57,0,0,-0.14,-0.69,-0.63,-0.68,-0.64,3.16
0.84,-0.91,0,0,0,-0.93,-0.91,0.22,-0.06,10.45
0.84,-0.91,0,0,0,-0.93,-0.91,0.22,-0.06,10.45
0.32,-0.8,0,0,0,0,0,-0.76,-0.75,0.32
0.39,-0.72,0,0,-0.17,-0.17,-0.17,-0.3,-0.72,0.54
0.35,-0.69,0,0,0,-0.81,0,-0.31,-0.83,0.35
0.39,0,0,0,-0.72,0,0,-0.4,-0.7,0.39
0.53,0,0,0,0,-0.7,-0.02,-0.67,-0.68,0.53
0.74,0,0,0,0.07,0.07,0.25,-0.86,-0.53,0.74
0.67,0,0,0,-0.09,-0.09,0,-0.55,-0.55,1.67
0.44,0,0,0,-0.73,-0.73,-0.14,-0.73,-0.75,0.51
0.49,0,0,0,-0.74,-0.74,0,-0.69,-0.76,1.79
0.33,0,-0.77,-0.77,-0.85,-0.21,-0.21,-0.25,-0.7,1.35
1.19,2.4,-0.01,2.4,2.4,2.97,0.2,0.23,-0.11,1.31
1.38,3.6,0,3.6,3.6,0.27,0.17,-0.47,-0.05,0.3
1.27,2.53,-0.02,2.53,2.97,0.05,0.19,2.53,-0.07,0.36
1.73,3.44,3.44,2.53,0.04,0.03,-0.01,0.09,-0.13,0.32
0.35,0,0,0,0,-0.75,0,-0.22,-0.77,1.36
0.52,0,0,0,-0.73,-0.77,-0.77,-0.72,-0.43,0.59
0.67,0,0,0,-0.64,-0.63,-0.63,-0.57,-0.65,1.82
1.7,3.05,-0.08,3.05,3.05,2.86,4.48,-0.17,0.32,0.38
0.49,0,-0.68,0,0,0.4,-0.66,-0.61,-0.61,0.49
1.41,2.81,-0.08,2.81,3.27,3.27,2.62,0.01,0.12,0.37
1.59,0,-0.02,-0.12,0.1,0.1,-0.72,0.2,0,1.58
0.49,0,-0.93,-0.72,0.4,-0.77,0.4,-0.68,-0.9,7.35
0.3,0,0,0,-0.82,-0.82,-0.84,-0.81,-0.83,0.3
9.53,0,0,0,0.44,-0.09,0.99,0.52,0.38,6.38
9.53,0,0,0,0.44,-0.09,0.99,0.52,0.38,6.38
7.19,0,0,0,-0.1,0.34,-0.19,1.4,1.58,7.19
0.69,0,0,0,0,-0.79,0.08,0.08,-0.68,1.62
0.69,0,0,0,0,-0.79,0.08,0.08,-0.68,1.62
1.54,-0.01,-0.01,-0.08,3.4,3.4,-0.66,-0.67,0.17,0.35
1.36,0.01,-0.01,0,2.89,2.89,-0.44,-0.46,0.01,0.35
1.36,1.78,1.78,-0.01,-0.55,2.89,-0.45,-0.41,0.05,0.49
0.38,0,-0.78,0,-0.32,-0.83,-0.21,-0.85,-0.7,1.78
0.41,0,0,0,0,-0.07,-0.07,-0.81,-0.68,0.41
0.49,0,0,0,-0.67,-0.68,-0.62,-0.67,-0.62,0.49
0.44,0,0,0,-0.74,0,0,-0.27,-0.66,0.44
9.99,-0.1,-0.1,0,0,0,0,0,-0.04,10.76
2.01,3.08,0.1,0.08,3.08,3.08,4.71,0.61,0.59,0.49
1.42,3.3,0.18,0.14,3.3,-0.3,3.3,0.08,0.11,0.33
1.41,2.36,0.13,-0.01,2.36,2.36,3.41,-0.01,0.1,0.42
0.42,0,0,-0.76,-0.75,-0.14,-0.79,-0.14,-0.73,1.72
1.82,2.71,0.01,0,0.01,2.71,-0.19,-0.18,0.17,1.81
0.62,0,0,0,0,0,0.15,-0.6,-0.1,0.59
0.44,0,-0.14,-0.14,-0.14,-0.14,-0.79,-0.14,-0.81,0.44
1.99,0,-0.66,-0.6,0,-0.57,0,0.18,-0.42,6.24
0.49,0,-0.88,0,0,0,-0.89,-0.21,-0.73,4.4
1.59,0,-0.54,-0.54,-0.09,-0.55,-0.63,-0.55,-0.3,6.56
129.99,0,-0.3,-0.3,0,-0.34,-0.34,-0.24,-0.28,176.02
2.42,0,0,0,0.01,0.01,0.01,-0.77,-0.39,8
0.49,0,-0.73,0,0,-0.73,0.4,-0.94,-0.68,0.49
0.99,0,0,0,0,0,0,-0.89,-0.91,0.99
1.69,0,-0.58,0,-0.59,-0.58,0,-0.54,-0.71,1.69
0.98,0,-0.64,0.03,0.03,0.03,-0.01,0.2,-0.65,0.84
1.42,-0.28,-0.18,-0.18,0.03,-0.26,-0.18,0.11,-0.24,2.18
8.54,0,0.11,8.69,2.17,2.36,9.4,2.06,1.19,3.31
0.79,0,0,-0.89,-0.08,-0.08,-0.08,-0.8,-0.7,3.76
0.39,0,-0.8,-0.2,0.11,-0.8,-0.07,-0.78,0.39,0.35
0.35,0,-0.8,0,0,0,-0.9,-0.39,-0.74,0.35
1.35,3.09,3.09,0,3.09,-0.05,3.09,0.05,0.36,0.33
0.69,0,-0.72,-0.72,0,0,0,0.41,-0.78,0.69
0.69,0,0,-0.55,0,0.17,0.33,-0.2,-0.61,0.79
11.55,-0.04,-0.04,5.75,5.96,-0.1,-0.04,4.16,0,4.35
11.55,-0.04,-0.04,5.75,5.96,-0.1,-0.04,4.16,0,4.35
1.56,1.26,1.26,1.26,0,1.26,-0.19,0.33,-0.12,1.44
0.25,0,-0.8,0,-0.78,0,0,0,0,0.25
7.99,0,-0.35,-0.33,-0.33,-0.33,0,0,0,11.86
7.99,0,-0.35,-0.33,-0.33,-0.33,0,0,0,11.86
9.18,1.36,1.36,1.36,1.36,-0.15,0.72,-0.01,-0.26,3.89
12.71,-0.06,-0.06,-0.06,-0.06,0.09,0.04,0.11,5.48,12.54
12.71,-0.06,-0.06,-0.06,-0.06,0.09,0.04,0.11,5.48,12.54
2.24,5.4,5.4,-0.35,4.74,-0.04,5.4,7,-0.15,0.35
2.39,0,0,0,-0.2,-0.2,-0.89,-0.94,-0.96,2.39
14.04,0,0,0,0.03,0.03,0.05,0.27,-0.05,14.34
30.19,0,-0.01,-0.01,0.82,0.82,0.75,15.32,0,2.19
30.19,0,-0.01,-0.01,0.82,0.82,0.75,15.32,0,2.19
0.25,0,0,0,0,0,0,0,-0.68,0.25
9.06,24.89,24.89,0.09,24.89,24.89,14.36,12.13,2,0.59
0.69,-0.13,-0.13,-0.13,-0.13,-0.13,-0.37,0,0,1.54
